1.9673476945200914, 0.1331304907260069, [-0.20383617]
2.066756830176292, 0.09512142369728506, [-0.17767775]
2.166639952640915, 0.11010544856973958, [-0.23878722]
2.265238596368192, 0.032913360727449416, [-0.16536443]
2.3648121958869455, 0.029189979040406606, [-0.24575713]
2.4650004654347963, 0.029954837035009518, [-0.33231148]
2.56467697969668, 0.03198651026275182, [-0.21348796]
2.664653087440226, -0.00269258154604951, [-0.24301041]
2.765828749885456, -0.010500670375157931, [-0.3171552]
2.868176269669535, -0.10081707537491708, [-0.34615174]
2.9706200829650142, -0.050818790616107876, [-0.27894284]
3.073196956893297, -0.0697745091255655, [-0.28253085]
3.1723353187872934, -0.14753242293719235, [-0.14965946]
3.263941023067556, -0.13293818458196763, [-0.04010492]
3.3492131060384827, -0.13867265667151776, [-0.04649499]
3.432725517892099, -0.197899974448132, [-0.13249067]
3.5180749919805177, -0.16409443639611182, [-0.22636242]
3.6005181796163277, -0.21730317176484576, [-0.10332734]
3.6777202416816945, -0.16681988197868577, [-0.04478747]
3.751809336302426, -0.242224093058006, [-0.07759904]
3.824972062827097, -0.20210184454653918, [-0.11766591]
3.9051994353660193, -0.23515772722066555, [-0.3480582]
3.9779698930488876, -0.26103584104702204, [0.00540498]
4.048607208460377, -0.2448499563942056, [-0.08948614]
4.120646070874018, -0.24958707382959233, [-0.1652106]
4.197947867850293, -0.27484095791137364, [-0.27477006]
4.271230112763833, -0.27840680829667797, [-0.05799549]
4.344281820555196, -0.3106184119261293, [-0.13244936]
4.419819961062476, -0.26603885942064537, [-0.19711579]
4.502191928789, -0.31676120561830473, [-0.33451846]
4.589235845561759, -0.30042458162995, [-0.2971399]
4.678768935667828, -0.30830990528315694, [-0.24846037]
4.75432132453587, -0.3056630669767218, [0.11652982]
4.81090189175138, -0.33623900749611335, [0.22970323]
4.877460000774155, -0.37719064730652785, [-0.36828134]
4.951150941203356, -0.3522301476205946, [-0.32654456]
5.020673110360946, -0.39050097102438847, [-0.05359636]
5.086582920748652, -0.4150189872570539, [-0.05722273]
5.156365240305661, -0.37387291308673265, [-0.22869855]
5.222171183486958, -0.44214332388178035, [-0.04960256]
5.288976589083628, -0.4274363227697797, [-0.15454951]
5.354834106563783, -0.43450179491895835, [-0.11062978]
5.422712836373025, -0.4314715494055364, [-0.17720919]
5.490676632104234, -0.4967565453688241, [-0.13567456]
5.554002660641079, -0.4790659062368994, [-0.03149313]
5.6119421357546955, -0.5244879359779907, [-0.00720314]
5.675271708114606, -0.48578382642305323, [-0.23310813]
5.745194433280882, -0.4600412072945519, [-0.27809915]
5.817998273365061, -0.516350805458402, [-0.20446514]
5.893161810352086, -0.5142173511413287, [-0.19879427]
5.95963124182901, -0.5039619208813698, [0.03706427]
6.0231627742408085, -0.47513736173826354, [-0.06493339]
6.09266728610186, -0.493608842997591, [-0.25921209]
6.157972613826586, -0.504137642722475, [-0.04456455]
6.210628301975972, -0.5535746835826372, [0.12948697]
6.27242654343213, -0.5747580815367128, [-0.30518516]
6.335128561836508, -0.4911980594868016, [-0.1385075]
6.402569729764267, -0.5780223239430363, [-0.2266752]
6.467675757818101, -0.5914122011831364, [-0.08017349]
6.52398189112153, -0.5666569659761227, [0.05507763]
6.593559638031269, -0.5953201442717438, [-0.4176806]
6.665840557631158, -0.5976184631814158, [-0.19828523]
6.73257944605641, -0.5728059815786423, [-0.02376834]
6.796603454338072, -0.621179030241347, [-0.0717508]
6.856243276869455, -0.6077522494457884, [-0.03166517]
6.920008210737686, -0.557194423918942, [-0.20337894]
6.9899031713100435, -0.5772338794162073, [-0.25895602]
7.063147682031601, -0.6488330764612964, [-0.210197]
7.138475157430456, -0.6319759805126403, [-0.18911968]
7.210556986361645, -0.6625470200117884, [-0.07760234]
7.282146988570129, -0.6744187446157034, [-0.12891041]
7.354261385970626, -0.6922377881691844, [-0.14925902]
7.426167641959894, -0.6988275747870561, [-0.13422769]
7.497743563320901, -0.6814966129128206, [-0.13076215]
7.562995605993621, -0.6630852535246597, [-0.00760624]
7.629557167042726, -0.7515395227784463, [-0.15038408]
7.692110253829415, -0.6860532119871775, [-0.0440774]
7.757994548593153, -0.7224096446457938, [-0.18605125]
7.82323129069795, -0.6954199414131474, [-0.11000904]
7.875403446408143, -0.690114986988979, [0.13037777]
7.931446636418359, -0.7118581486465915, [-0.17427684]
7.989907323826144, -0.7062811679980542, [-0.15207361]
8.044097243803943, -0.754792813961315, [-0.02387487]
8.102223735158987, -0.7053702681167308, [-0.17805078]
8.15455035375379, -0.7419030272586294, [0.00588824]
8.198533451146288, -0.7631531750369561, [0.06359321]
8.245051017293367, -0.7044031287061655, [-0.12814125]
8.286357220915011, -0.7491331850543518, [0.01512925]
8.33106157507485, -0.7054143164198131, [-0.13873652]
8.368544784618411, -0.6958173422307343, [0.05507446]
8.397111503195346, -0.7242228072168302, [0.09818298]
8.424471587296084, -0.7587975529519488, [-0.02770125]
8.446737121742256, -0.7538379483359473, [0.0455463]
8.470154545292958, -0.7634847579517992, [-0.05967409]
8.493038824160852, -0.7740399099078471, [-0.03068801]
8.516557339558155, -0.765153415072301, [-0.05077334]
8.549863308100065, -0.7795619034569384, [-0.2202986]
8.589040598287259, -0.7387829391316888, [-0.16561654]
8.634213957686631, -0.8425060268228839, [-0.17884956]
8.670599860423179, -0.7918482285636508, [0.07983782]
8.710926310977825, -0.7185185009054784, [-0.13454084]
8.749351843258761, -0.794230903044053, [-0.03479597]
8.793245816624708, -0.7564381680044487, [-0.16555332]
8.846402469378452, -0.799427178862345, [-0.24784262]
8.888809048865358, -0.8390348289917821, [0.09996236]
8.921845852702074, -0.8608486484004709, [0.09367732]
8.95460803332904, -0.7920261602172262, [-0.05123501]
8.993935362749683, -0.7872779195542962, [-0.17412605]
9.036732126110813, -0.7859335768453984, [-0.1293202]
9.09702133726622, -0.7771533438358365, [-0.40623042]
9.161356979950387, -0.7641239986802486, [-0.18166396]
9.217395823188339, -0.8433471143927636, [0.03814104]
9.27780650948871, -0.8387999629040594, [-0.17895555]
9.325513055606768, -0.822080616187004, [0.12168943]
9.380612183383464, -0.7658412415578386, [-0.21999241]
9.434468082630294, -0.8111990252282949, [-0.0728492]
9.468116008713935, -0.8180061157901427, [0.26176261]
9.492647102394951, -0.8729568265087632, [0.10462844]
9.530066545147822, -0.7640640506593765, [-0.27899463]
9.57517297146448, -0.8628385768125025, [-0.20712843]
9.61528749324606, -0.9041148953281363, [0.01185359]
9.650274861426714, -0.8306407441797685, [0.02274539]
9.704672325964022, -0.872069524343827, [-0.42971948]
9.754592096765805, -0.8684859312960461, [-0.01367199]
9.812038141114247, -0.9380777861973397, [-0.23024421]
9.871072172372468, -0.8088841619093933, [-0.13145717]
9.934848870894845, -0.8403428068548551, [-0.19432127]
9.993008122705612, -0.8869954228105076, [-0.00943546]
10.051385713745999, -0.8714433586534769, [-0.10649739]
10.101504660494077, -0.9710573971613425, [0.04722268]
10.145615866293161, -0.9061672259104895, [0.02112501]
10.17786608020642, -0.8998357736820844, [0.13461777]
10.21567606418671, -0.8136417553556105, [-0.15662017]
10.261872542583964, -0.9133374388552019, [-0.21926115]
10.300672307132906, -0.9484287356867699, [0.05228707]
10.336342455297162, -0.9149040929497201, [-0.01089902]
10.368342278801492, -0.9367388695633168, [0.00406208]
10.40567590856384, -0.8883782223287733, [-0.15046547]
10.448661202087203, -0.9288778428461567, [-0.16572021]
10.499486871663603, -0.9167808950037427, [-0.21642036]
10.555712160217535, -0.9378202921903162, [-0.1861522]
10.60809919031684, -0.9910296952457495, [-0.0282087]
10.660427631349188, -0.9325011553387719, [-0.08890518]
10.702466959760997, -0.9354244029854984, [0.09108347]
10.739306187496373, -0.9905987018886327, [0.01986779]
10.776696708851745, -1.0163765874857293, [-0.07211951]
10.806648784323254, -0.9992057241998369, [0.06618379]
10.850412535725019, -0.9176305147794418, [-0.29763487]
10.885862019336264, -1.0179548622824783, [0.07084722]
10.917559454571704, -1.0370634144367104, [0.00560361]
10.941748084820997, -0.9281643308564987, [0.07670477]
10.968791471224765, -0.9355637316209571, [-0.090276]
11.002316012020486, -1.0053169250298455, [-0.15861692]
11.030419212514813, -1.0185938846651617, [0.03740424]
11.069630990816364, -0.9007392801112942, [-0.24219728]
11.110332666490674, -0.970464602554308, [-0.09183106]
11.154506799163215, -0.9377627514366234, [-0.12896452]
11.1954129715657, -1.0373885986108176, [-0.01741078]
11.232966787865818, -0.9228505700105651, [-0.01048641]
11.280921117007935, -0.9967431686240171, [-0.24510204]
11.332687983209492, -1.0275781092628826, [-0.14699608]
11.386279708449866, -0.9754086187010774, [-0.11849718]
11.448600378471122, -0.9454055221972519, [-0.24494852]
11.510692180625963, -1.0099005504528795, [-0.10084198]
11.56697693853539, -0.9857786297947987, [-0.00372048]
11.614959192530284, -0.9890368860104537, [0.04816877]
11.6581875079903, -0.9879628880401117, [0.00164246]
11.701099115016252, -0.9781039328881386, [-0.06603357]
11.728562226575118, -1.0037154785281703, [0.18860403]
11.76491868878959, -1.0132657123162716, [-0.19800177]
11.802269800401179, -0.9743583079828668, [-0.07696888]
11.8469237153776, -1.0267751590408742, [-0.18736754]
11.894678644990213, -1.0117496663766166, [-0.12704726]
11.944480347642118, -1.075972152762038, [-0.11395671]
11.992118287616275, -1.065998714813178, [-0.04522978]
12.03949552472748, -1.0734787839164697, [-0.07382083]
12.095470785840607, -1.0637780539568327, [-0.22633299]
12.144801721318291, -1.0746752894244456, [0.02013815]
12.205065927274674, -1.0063081906009017, [-0.27129515]
12.265630342216387, -1.0818539698021974, [-0.10481572]
12.31875978384445, -1.0408250187907437, [0.0258508]
12.36175902989163, -1.0908174067422534, [0.08251464]
12.407468486096219, -1.0047472097306522, [-0.11622557]
12.447593142260887, -1.0939458676600982, [0.01892742]
12.488777728099963, -1.0960728542980833, [-0.08304678]
12.51619746890622, -1.063987505735513, [0.16057612]
12.544163843135653, -1.0510087364240024, [-0.05347682]
12.576933973927394, -1.0804713998044504, [-0.12540775]
12.599460487265622, -1.0994092061040115, [0.11598154]
12.622286357379343, -1.0876660530434723, [-0.0411968]
12.639924281343866, -1.0398639327309134, [0.04870144]
12.66624388375663, -1.0491184081674996, [-0.17200625]
12.70473312632237, -1.0449834123547646, [-0.24585762]
12.739675201510202, -1.102365159925273, [-0.003347]
12.764233973878374, -1.1159155298226393, [0.11406579]
12.79449169195259, -1.0899259644326915, [-0.1336473]
12.817275042347937, -1.0825792984252016, [0.07393158]
12.843087558219917, -1.0660750598796045, [-0.08616136]
12.864821819358415, -1.0586646954512915, [0.02545566]
12.88395576235509, -1.0858830405660191, [0.00782572]
12.900780557254665, -1.079998624928152, [0.00719084]
12.923539293126712, -1.1150704425667237, [-0.12316898]
12.937870228686284, -1.1235441390736765, [0.10010714]
12.963934690949047, -1.0661997775236818, [-0.21390995]
12.996287116655301, -1.0864260107622525, [-0.14391664]
13.018379644111894, -0.99938020084297, [0.114318]
13.050908801801814, -1.114980496620058, [-0.20551194]
13.075281183167242, -1.0943493471188537, [0.08028418]
13.084013613776122, -1.1215418052628658, [0.21330497]
13.086319128213894, -1.1359613871256478, [0.09008602]
13.0962147574398, -1.0907323668570614, [-0.12636735]
13.10639983996578, -1.0900970628899693, [-0.02024769]
13.108102494282072, -1.0976197083195858, [0.12035646]
13.10870260027773, -1.091320604848895, [0.01503674]
13.108090465031927, -1.1347243875045407, [0.01848065]
13.089413108053213, -1.13045726068038, [0.29216722]
13.078766994446209, -1.1163422637302138, [-0.0995992]
13.073712169668426, -1.1481061379913668, [-0.07299854]
13.06761049875989, -1.1144206389076148, [0.02468269]
13.07408194113892, -1.1098126047636687, [-0.1917279]
13.072986640559643, -1.1228800085497597, [0.11093172]
13.079832371784786, -1.1338843527261215, [-0.12530516]
13.096548602912971, -1.0986460554339954, [-0.16893894]
13.099087644157981, -1.1349611969401865, [0.20006698]
13.104542706400439, -1.0952289588255466, [-0.05060327]
13.115209820493401, -1.1359516963156453, [-0.09177699]
13.118339709760638, -1.1041434882284258, [0.10335942]
13.117357487776273, -1.1408468556558047, [0.06052527]
13.128341707266408, -1.1246609784200319, [-0.1889579]
13.12333599752267, -1.0638008511488255, [0.23734694]
13.137530135936244, -1.0978387669055532, [-0.30000827]
13.153920712567624, -1.0952104900907862, [-0.05754244]
13.1695441412641, -1.1480984667239424, [-0.01338091]
13.199003580491874, -1.0404699296900144, [-0.24787876]
13.224364802316488, -1.0932979232517013, [0.01945075]
13.247315697171638, -1.1344909731356132, [-0.00113949]
13.27511207483431, -1.1585071064825228, [-0.11353504]
13.29731778226829, -1.1462104468863594, [0.04561616]
13.320462697606663, -1.1262252169958005, [-0.04951905]
13.349921367736977, -1.0978439773254562, [-0.13678237]
13.373951224893315, -1.151462930303614, [0.04025347]
13.411207367488267, -1.1040193607663036, [-0.24962099]
13.440623580031485, -1.1255643068921368, [0.06629655]
13.481816518046779, -1.1085039019346734, [-0.23532127]
13.526499830528081, -1.153034658555785, [-0.12036544]
13.573147421501961, -1.1172393970068675, [-0.10122742]
13.613434558945345, -1.1183560973217836, [0.02832938]
13.65559028558222, -1.1314259214847495, [-0.09239221]
13.70388024407059, -1.1468270123592728, [-0.16378881]
13.75303091064728, -1.1370920130229618, [-0.08878301]
13.799662161824847, -1.1383067902994368, [-0.03625811]
13.837592574253591, -1.1637099201991206, [0.06474005]
13.873598509507348, -1.1750360064540295, [-0.02816208]
13.916613616110517, -1.1815008898188217, [-0.16670295]
